anime_id,rating_count
8959,2
8960,6
8961,100
8963,8
8964,9
8965,16
8966,17
8967,1
8968,11
8972,27
8985,333
8986,407
8987,82
8993,13
8995,407
8999,5
9000,987
9001,157
9002,230
9005,102
9006,42
9007,1
9008,46
9009,55
9013,16
9014,818
9015,7
9023,561
9028,5
9032,254
9035,65
9040,125
9041,10608
9043,4
9045,22
9047,2019
9053,13
9055,785
9056,104
9061,2
9062,2613
9063,1148
9065,2123
9070,2
9074,3421
9077,6
9078,4
9087,10
9088,146
9091,33
9095,12
9098,10
9100,28
9106,5
9107,1013
9117,1442
9119,15
9120,1104
9121,81
9124,189
9127,61
9130,1085
9135,3794
9136,2523
9154,9
9159,371
9163,7
9164,5
9165,5
9166,5
9167,112
9170,147
9172,5
9175,1
9177,6
9181,5762
9200,10
9201,1922
9202,662
9203,966
9204,171
9205,177
9211,38
9212,1
9213,1055
9220,374
9221,14
9228,2
9232,196
9239,4
9241,188
9242,2
9243,2
9244,2
9252,2543
9253,19283
9254,21
9257,6
9260,973
9264,13
9270,5
9274,13
9279,6
9282,12
9284,1
9287,33
9288,127
9289,4500
9290,29
9291,18
9292,3
9303,4
9304,1
9308,424
9309,71
9310,99
9311,164
9312,92
9314,2128
9316,4
9317,8
9318,14
9322,374
9324,20
9325,8
9326,31
9327,37
9328,159
9330,4362
9331,3576
9332,1231
9333,254
9334,1
9335,491
9337,8
9338,2
9339,1
9340,16
9341,6
9342,5
9343,3
9344,7
9345,3
9346,15
9347,979
9348,9
9349,2
9351,1
9352,4
9353,157
9355,1437
9356,12
9361,36
9362,853
9365,9
9366,2680
9367,6660
9371,1
9375,64
9376,3
9379,5469
9383,1
9385,9
9387,1
9388,1
9389,3
9390,3
9391,1
9392,3
9393,110
9395,18
9396,588
9403,2
9404,1
9409,6
9416,3
9417,4
9421,6
9423,12
9424,7
9426,1
9433,5
9434,65
9435,185
9438,1
9441,865
9442,107
9445,3
9446,1
9447,1
9451,2
9455,3
9464,2
9465,2456
9467,53
9471,3535
9479,2223
9486,16
9487,89
9488,1
9491,20
9493,327
9494,30
9495,11
9496,3
9498,1
9499,4
9500,1
9501,6
9502,39
9503,2
9504,2
9506,71
9507,5
9509,9
9510,1357
9513,5871
9515,7766
9518,4
9519,6
9520,4
9521,10
9522,3
9523,102
9525,3
9526,1
9528,16
9531,5
9533,1
9535,3
9536,3
9539,682
9540,1
9542,6
9544,562
9545,78
9546,3
9547,62
9548,35
9549,32
9558,7
9561,26
9562,3
9563,389
9566,37
9568,45
9575,5
9581,1031
9584,4
9587,2250
9588,53
9591,271
9595,19
9598,721
9599,51
9600,51
9606,1
9608,381
9611,376
9613,3
9617,4825
9618,1300
9624,1221
9627,7
9629,30
9630,122
9638,146
9645,7
9646,15
9650,11
9656,7869
9662,4
9665,1
9667,30
9673,48
9675,1800
9689,5
9690,704
9691,3
9693,596
9706,156
9708,56
9712,1510
9716,118
9718,52
9721,175
9723,339
9724,2350
9731,648
9732,38
9733,78
9734,2476
9735,475
9736,3205
9737,156
9741,548
9744,286
9745,819
9748,3
9749,1
9750,2644
9751,908
9754,328
9756,16851
9759,2
9760,2725
9761,367
9768,4
9770,6
9773,21
9774,296
9776,2155
9777,23
9778,89
9781,2
9782,296
9785,60
9786,51
9789,12
9790,3161
9792,3
9793,405
9794,16
9795,3
9796,2
9797,2
9798,52
9799,10
9801,13
9806,9
9807,2
9810,1
9811,1
9812,2
9817,2
9818,1
9819,2
9820,2
9821,1
9822,6
9824,16
9825,1
9826,5
9829,4
9832,2
9834,2106
9837,5
9839,66
9846,63
9849,148
9850,10
9851,16
9855,18
9856,1
9857,9
9858,12
9861,24
9862,3
9863,2097
9865,268
9866,1
9868,5
9869,1
9874,348
9875,117
9878,1
9879,3
9880,6
9881,6
9882,4
9883,13
9884,6
9885,1
9886,1
9887,13
9888,721
9890,605
9893,161
9895,30
9900,5
9902,1
9903,1
9904,44
9905,1
9906,1
9907,458
9910,8
9911,652
9916,3
9917,764
9919,21204
9922,1753
9924,209
9925,1776
9926,4324
9930,440
9931,22
9934,391
9935,26
9936,3940
9938,1315
9939,20
9940,40
9941,3344
9943,6
9944,2
9948,3
9949,2
9950,4
9951,11
9952,2
9955,1
9956,1
9957,2
9958,1087
9959,5
9963,816
9965,2
9967,17
9968,82
9969,3673
9970,158
9972,5
9973,2
9976,11
9978,4
9979,105
9981,1933
9982,3366
9988,368
9989,16993
9990,9
9991,3
9993,3
9996,62
9998,1
9999,1294
10000,2
10003,26
10005,14
10012,2457
10013,22
10014,51
10015,541
10016,191
10017,774
10020,5605
10028,58
10029,1965
10030,6164
10033,741
10036,12
10039,1
10040,2
10043,30
10044,1
10045,4
10048,62
10049,3204
10050,126
10055,29
10056,1
10057,1
10058,3
10059,1
10060,1
10061,2
10067,7032
10073,2304
10074,200
10075,1197
10076,2090
10077,1
10079,3666
10080,9235
10083,1856
10087,14224
10090,159
10092,2257
10098,193
10101,43
10104,36
10105,6
10106,127
10108,487
10109,521
10110,7879
10112,1
10113,4
10114,4
10115,6
10116,16
10118,4
10119,1754
10122,366
10132,14
10135,5
10136,3
10137,3
10138,4
10139,4
10149,3
10152,1944
10153,450
10155,3620
10156,1905
10161,6338
10162,6958
10163,6259
10165,5825
10172,1496
10177,57
10178,253
10180,61
10187,953
10189,437
10191,549
10194,10
10196,837
10197,896
10199,4
10200,1
10201,75
10202,12
10203,2
10207,36
10209,3517
10210,3
10213,4041
10216,1659
10217,122
10218,3282
10219,538
10224,7
10232,585
10236,2
10237,1
10238,2
10239,1
10241,3
10242,1
10244,1
10245,1
10246,2
10247,1
10249,883
10250,2
10256,19
10257,143
10258,175
10259,6
10260,287
10261,3
10262,19
10263,84
10270,2
10271,1930
10276,119
10278,2017
10280,82
10282,2
10285,2
10286,31
10294,1317
10297,154
10298,2194
10301,120
10302,266
10304,2
10306,18
10308,1022
10313,10
10319,5
10321,4080
10323,2
10324,55
10325,66
10327,51
10330,250
10334,190
10335,2
10336,789
10338,170
10342,13
10346,10
10347,13
10348,270
10349,6
10350,526
10351,170
10353,1
10354,21
10355,10
10357,2041
10359,16
10360,2
10361,62
10368,4
10369,2
10370,159
10372,1874
10373,15
10375,6
10378,1780
10379,3759
10380,436
10384,90
10389,959
10390,161
10391,216
10392,74
10396,5691
10397,3051
10405,114
10406,93
10407,6
10408,6954
10409,6
10417,1275
10418,4014
10419,129
10420,44
10421,83
10424,27
10429,48
10431,958
10435,1
10436,11
10444,510
10445,393
10447,1970
10448,546
10456,2823
10457,108
10458,114
10459,3
10460,2547
10463,17
10464,1619
10465,875
10466,3
10469,331
10470,708
10471,31
10477,380
10479,245
10481,9
10483,208
10488,130
10490,3990
10491,1865
10495,4548
10497,551
10500,446
10501,175
10502,209
10504,303
10507,536
10509,3
10511,18
10513,79
10516,92
10519,647
10520,37
10521,4982
10524,11
10525,13
10526,26
10527,40
10528,37
10531,257
10532,376
10533,1
10534,52
10536,949
10539,2
10540,3
10541,2
10545,153
10546,61
10547,405
10549,50
10552,43
10553,142
10554,3
10562,6
10563,1
10564,1
10568,4278
10570,52
10572,1697
10573,225
10575,33
10578,3714
10581,132
10582,1145
10584,26
10585,10
10586,17
10588,4508
10589,3890
10590,92
10592,46
10594,3
10595,2
10602,1
10603,2
10604,1728
10607,5
10611,2096
10620,21826
10622,741
10623,4
10624,1031
10627,7
10628,197
10629,91
10633,1
10638,1860
10639,9
10643,512
10647,1810
10648,2
10653,2
10659,1337
10666,76
10668,195
10671,611
10674,13
10679,119
10681,1544
10683,186
10684,1
10685,1
10686,1637
10687,384
10688,23
10689,51
10690,112
10691,154
10693,46
10694,194
10695,120
10697,96
10701,4
10702,800
10703,290
10705,2
10706,2
10709,1
10710,54
10711,2928
10713,1098
10714,1019
10715,972
10716,939
10717,923
10718,15
10719,12945
10720,46
10721,4333
10723,10
10728,42
10731,235
10732,48
10735,23
10736,17
10737,565
10739,987
10740,710
10741,2
10742,6
10743,7
10751,8
10755,8
10756,1
10757,2
10758,4
10759,2
10760,2
10763,8
10764,80
10765,168
10766,100
10770,82
10774,5
10775,85
10779,190
10780,13
10790,7644
10792,81
10793,14568
10794,2990
10796,123
10798,2806
10799,144
10800,4466
10801,244
10802,4
10804,290
10805,2943
10807,158
10808,523
10810,102
10812,1
10813,12
10815,3
10819,72
10820,5
10821,94
10822,71
10823,57
10824,57
10825,80
10827,166
10832,97
10834,705
10838,283
10842,319
10845,281
10847,3
10849,150
10850,1
10851,159
10852,4
10855,2
10856,2
10859,55
10862,112
10863,7455
10869,12
10870,201
10882,3
10884,728
10886,153
10887,1
10889,1
10893,1234
10897,3845
10901,6
10904,11
10905,80
10906,79
10908,6
10909,1
10916,192
10917,180
10918,315
10920,233
10923,219
10924,324
10928,911
10933,679
10934,697
10935,134
10936,100
10938,46
10941,15
10943,1
10945,120
10947,90
10948,86
10949,62
10950,72
10953,2
10954,38
10958,232
10964,1
10965,1
10967,3
10979,25
10987,3
10989,1
10995,1
10997,1
10999,158
11001,279
11005,956
11009,213
11013,7667
11017,9
11019,240
11021,1907
11031,89
11033,357
11043,11
11049,3
11053,28
11061,8575
11065,115
11067,103
11069,107
11073,188
11077,1398
11079,1613
11083,391
11087,6
11093,2
11095,1
11097,1
11099,263
11101,3
11103,407
11111,20130
11113,1667
11123,3358
11135,684
11141,4
11161,925
11177,31
11179,4368
11185,73
11189,31
11197,1
11203,2
11209,968
11213,3
11221,2
11227,1350
11235,3248
11237,323
11239,407
11241,3334
11245,2
11255,346
11266,3005
11268,7
11269,3
11275,3
11281,17
11285,7594
11299,16
11307,13
11313,1227
11319,7255
11321,236
11339,626
11341,348
11349,74
11355,398
11357,7
11359,830
11371,1119
11375,446
11385,446
11389,10
11405,1
11411,24
11421,1
11433,6127
11441,542
11445,33
11447,14
11457,111
11465,53
11467,208
11469,48
11471,4
11483,149
11487,184
11491,1366
11497,1
11499,8693
11505,26
11507,302
11511,22
11521,8
11523,46
11525,1
11531,1082
11533,3
11537,9
11541,3
11543,67
11545,1
11547,41
11553,3541
11561,13
11569,25
11577,6509
11579,9
11583,288
11589,2
11593,1
11595,12
11597,10047
11609,1
11611,2
11615,443
11617,14538
11625,1
11633,8507
11635,99
11659,2
11661,36
11663,266
11665,3255
11673,2
11679,98
11681,1
11685,19
11687,65
11689,31
11691,52
11693,4
11695,2
11697,1154
11699,71
11701,4308
11703,4854
11705,313
11711,1
11713,1
11715,233
11717,36
11729,21
11731,1
11733,1
11735,29
11737,4145
11739,1774
11741,12047
11743,2245
11745,101
11747,77
11749,50
11751,1498
11755,291
11757,30583
11759,10722
11761,3852
11763,584
11767,3
11769,628
11771,11522
11773,92
11777,117
11783,2273
11785,5137
11787,35
11789,8
11791,4
11793,199
11795,30
11799,20
11807,64
11809,48
11813,646
11815,31
11825,7
11827,236
11829,4
11835,5
11837,2569
11841,5
11843,8190
11853,92
11855,69
11857,1
11859,603
11867,71
11869,36
11873,5
11879,388
11883,29
11887,9076
11889,568
11897,32
11911,25
11915,29
11917,574
11919,4
11933,4995
11959,1
11969,56
11977,3237
11979,3014
11981,4475
11995,3
11997,105
12001,363
12005,2
12015,512
12017,341
12021,336
12027,7
12029,820
12031,1103
12035,54
12037,1
12039,2
12049,3571
12053,785
12055,196
12057,203
12059,186
12061,11
12065,224
12067,420
12069,963
12079,1808
12091,3
12101,57
12113,2811
12115,2544
12117,667
12119,802
12121,58
12123,223
12131,91
12133,19
12135,24
12137,168
12139,1
12141,8
12143,166
12145,7
12149,1227
12157,86
12163,4
12165,1
12175,3266
12181,1
12185,2
12187,1222
12189,10523
12191,175
12221,96
12223,37
12225,37
12231,1340
12237,78
12239,195
12243,4
12255,1108
12259,3
12267,6
12279,9
12281,758
12291,4159
12293,5786
12295,8
12317,1592
12321,574
12337,5
12341,4
12343,49
12347,43
12351,8
12355,7709
12359,1
12361,18
12365,4974
12367,916
12371,2
12373,75
12375,180
12391,2
12393,3
12397,3
12399,4
12401,2
12403,3076
12411,179
12413,4458
12419,1018
12429,209
12431,954
12433,107
12437,211
12439,4
12441,4
12445,6210
12447,184
12449,573
12451,1
12455,117
12461,1808
12467,3724
12471,1718
12477,2747
12481,13
12483,9
12485,9
12487,1805
12497,4
12499,14
12501,233
12503,1297
12505,979
12521,11
12529,1
12531,4719
12549,6147
12551,5
12561,8
12563,4
12565,2101
12569,4
12579,104
12581,1215
12585,43
12589,5
12591,25
12599,39
12603,8
12611,304
12613,1
12623,61
12637,334
12643,1
12651,53
12657,3
12659,41
12661,29
12663,4
12665,440
12669,791
12671,670
12673,1236
12677,493
12679,1199
12683,36
12685,1704
12689,25
12695,850
12699,93
12709,106
12711,2192
12715,23
12723,13
12725,112
12727,56
12729,2686
12745,17
12753,1014
12755,43
12759,1
12763,1
12765,1
12767,1
12769,3
12771,2
12781,1
12783,1269
12789,2
12791,1
12793,1
12795,1
12799,1
12803,12
12807,1
12809,1
12815,414
12823,448
12833,1
12835,1
12851,5
12857,181
12859,3414
12861,2
12863,53
12865,46
12867,37
12875,323
12877,52
12879,698
12881,9
12883,2621
12885,17
12887,1
12893,2068
12895,1
12897,3
12899,3
12901,1
12903,1
12905,1
12907,125
12917,34
12919,7
12921,111
12929,336
12935,48
12951,2
12955,55
12957,77
12959,106
12963,16
12965,6
12967,3758
12971,3
12979,612
12981,1
12991,32
12993,7
12995,93
12997,249
13019,108
13029,23
13041,6
13047,13
13051,5
13053,68
13055,2434
13057,144
13073,120
13083,5
13085,4
13087,5
13089,5
13091,3
13093,970
13103,1
13115,931
13117,231
13119,156
13125,6270
13137,118
13139,99
13141,143
13143,40
13145,401
13153,28
13159,48
13161,5861
13165,1
13167,1
13169,217
13171,739
13173,146
13175,121
13177,1
13179,1
13183,291
13185,29
13195,10
13201,273
13203,634
13207,2
13215,84
13217,44
13219,94
13221,235
13223,97
13231,84
13233,12
13239,240
13245,147
13247,36
13249,20
13251,72
13253,121
13255,26
13259,99
13261,300
13263,670
13267,333
13271,1893
13281,67
13283,299
13287,43
13299,5
13303,2
13307,4
13309,81
13311,9
13325,44
13331,3277
13333,2604
13335,420
13349,374
13357,3501
13359,11
13365,3
13367,3712
13369,5
13373,90
13375,86
13377,956
13379,40
13391,1326
13403,2205
13405,91
13407,7
13409,650
13411,2493
13421,6
13423,3
13427,87
13429,633
13431,2
13433,1
13435,2
13439,19
13441,11
13449,2
13455,1
13459,1
13465,1
13469,3325
13479,45
13495,20
13497,1
13499,2
13501,1
13503,1
13505,2
13507,1
13509,1
13511,1
13513,20
13515,10
13517,166
13519,6
13535,4368
13541,5
13543,7
13551,1
13553,1
13559,52
13561,322
13563,39
13585,1577
13587,1411
13595,152
13599,3481
13601,14008
13619,90
13629,270
13639,134
13643,34
13655,3526
13659,8354
13663,4743
13667,4124
13669,44
13673,144
13675,107
13677,697
13679,44
13681,18
13691,64
13693,10
13709,870
13715,17
13727,223
13731,234
13755,12
13757,180
13759,11883
13767,297
13769,3
13781,2
13785,118
13789,13
13793,16
13795,10
13799,149
13807,2376
13817,1
13819,1
13821,1
13823,2
13827,2
13831,1
13833,629
13835,203
13837,190
13839,208
13843,38
13851,1381
13855,152
13857,6
13859,1071
13863,732
13917,22
13927,36
13931,120
13935,30
13937,48
13939,2672
13947,2
13955,29
13959,3
13965,15
13967,16
13969,53
13971,42
13983,22
13993,34
14007,11
14023,8
14027,2964
14039,2
14045,640
14047,40
14049,247
14059,15
14067,1
14069,4
14073,460
14075,7530
14077,106
14093,682
14095,13
14117,134
14123,388
14125,3
14127,119
14129,104
14131,3151
14145,247
14173,513
14175,1183
14181,1
14183,2
14189,1888
14199,3995
14207,3
14209,5
14211,3
14213,1
14227,13128
14231,17
14235,8
14237,696
14247,20
14249,5
14253,5
14267,253
14277,453
14283,1484
14289,8910
14293,1528
14317,276
14333,25
14345,12082
14347,319
14349,4025
14353,3943
14355,901
14359,34
14367,7
14373,586
14379,100
14381,1
14397,3065
14407,1516
14467,10047
14471,6
14479,202
14511,1173
14513,9907
14515,1388
14519,5
14527,2677
14529,3
14537,7
14539,132
14543,103
14563,54
14575,589
14583,141
14617,120
14623,1
14627,412
14629,112
14631,1
14645,1064
14647,122
14653,1248
14657,52
14659,50
14661,43
14663,416
14669,738
14675,54
14685,96
14693,147
14713,6460
14719,5002
14735,505
14741,13880
14743,10
14749,5510
14751,1056
14753,530
14765,1634
14781,2
14807,1200
14811,2738
14813,11876
14817,207
14821,1
14827,559
14829,2672
14833,5693
14835,336
14837,3247
14853,142
14875,277
14889,129
14893,1548
14913,11
14921,2160
14935,50
14941,876
14947,5
14949,39
14951,355
14957,139
14967,9191
14989,23
14991,199
14993,91
14995,65
15005,409
15015,24
15021,29
15037,4428
15039,2729
15043,129
15045,264
15051,4299
15059,918
15061,61
15067,2
15069,1
15077,97
15085,4447
15093,34
15095,25
15097,193
15109,1558
15111,1
15117,3391
15119,1279
15125,849
15127,34
15129,1
15133,965
15137,3
15139,2
15141,3
15159,24
15177,57
15195,929
15197,2062
15199,1032
15201,687
15219,149
15225,7389
15227,3
15279,37
15291,153
15307,82
15313,285
15315,7559
15323,1160
15325,553
15335,2525
15347,11
15359,646
15377,1844
15379,4423
15389,7
15391,444
15393,1
15399,1
15409,77
15411,473
15417,2537
15423,18
15431,288
15437,2635
15439,502
15451,9303
15453,72
15455,8
15479,4
15487,1469
15489,272
15505,51
15525,6
15527,8
15529,4
15533,7
15535,189
15537,117
15539,43
15541,77
15545,18
15547,12
15565,1530
15577,7
15579,1
15583,10330
15591,383
15605,2487
15607,6
15609,1061
15611,238
15613,1835
15617,434
15633,591
15649,300
15651,493
15653,6
15657,1
15663,3
15673,90
15687,2933
15689,6860
15699,3179
15711,161
15717,24
15719,193
15729,761
15731,269
15735,201
15743,6
15749,2
15751,1999
15769,43
15771,1097
15775,1162
15781,120
15783,46
15785,73
15787,3
15793,854
15795,9
15807,464
15809,14370
15811,587
15813,245
15815,2
15819,10
15823,2
15839,78
15841,171
15843,166
15845,62
15847,157
15863,1096
15865,3
15867,118
15873,1
15875,2
15879,1440
15881,666
15883,494
15891,51
15893,13
15895,394
15897,1
15905,2
15911,1372
15913,1
15915,4
15925,27
15927,677
15933,630
15937,2
15951,330
15957,1
15959,452
15961,2
15963,435
15971,3
15977,2
15979,93
15989,402
15993,30
16001,4884
16005,2202
16007,3
16009,3682
16011,4825
16021,1
16023,133
16027,2
16033,245
16035,3259
16041,2
16049,4513
16051,744
16059,67
16067,5417
16091,39
16099,1499
16101,82
16119,18
16123,617
16131,4
16143,201
16149,300
16157,1737
16159,2
16163,1
16169,570
16183,7
16187,43
16189,84
16199,564
16201,2096
16211,232
16233,29
16239,1055
16241,938
16245,2
16247,6
16251,13
16253,1
16255,3
16257,1
16259,1
16261,3
16263,1
16273,1211
16287,323
16303,1
16317,465
16319,103
16331,206
16335,281
16345,4
16347,41
16353,2464
16355,2061
16363,100
16371,7
16373,6
16377,3
16381,76
16385,997
16389,4
16393,1
16395,534
16397,1847
16399,1
16405,481
16415,31
16417,3891
16419,150
16434,2
16436,202
16442,67
16444,2154
16454,3
16458,1
16460,1
16468,559
16472,114
16474,75
16476,30
16480,1
16482,1
16486,1
16490,1
16498,29584
16506,4
16508,100
16510,2
16512,3504
16514,3
16518,1457
16524,6371
16526,2
16528,1874
16530,3
16552,1
16554,2
16556,1
16558,2
16560,2
16562,1
16564,1
16566,1
16568,1
16570,3
16572,1
16574,46
16576,34
16586,1
16590,1
16592,10082
16602,20
16604,28
16606,28
16608,231
16610,48
16614,169
16620,2
16636,319
16638,102
16642,105
16644,60
16646,51
16648,39
16650,2
16656,208
16662,2482
16664,1076
16668,3640
16678,118
16680,501
16690,30
16692,37
16694,1724
16696,3
16700,1200
16702,5
16706,5733
16718,51
16726,38
16728,2
16730,3
16732,1836
16738,78
16740,33
16742,8244
16746,1
16748,1
16752,1
16754,1
16756,17
16762,5804
16774,1193
16776,1
16778,1
16780,1
16782,6625
16784,1
16786,4
16788,1
16790,1
16794,4
16796,2
16798,4
16800,1
16802,6
16804,1
16806,1
16808,1
16810,1
16812,2
16814,1
16816,1
16818,1
16820,1
16822,2
16824,1
16828,1
16830,1
16832,1
16834,1
16838,1
16866,1790
16868,1169
16870,2664
16890,1780
16894,8235
16904,2664
16906,10
16908,1
16910,1007
16912,5
16914,88
16916,2017
16918,3794
16928,134
16934,3260
16936,110
16954,6
16964,17
16970,5
16982,873
16988,3
16994,4
17002,3
17004,2
17006,2
17010,12
17012,45
17020,120
17048,5
17068,21
17074,6058
17076,8
17080,245
17082,1500
17086,1
17088,3
17090,4
17092,5
17100,1
17102,2
17104,1
17106,1
17113,7
17115,489
17117,2
17121,1109
17127,36
17131,1
17137,21
17141,9
17147,11
17151,5
17157,993
17159,7
17161,6
17163,5
17165,4
17167,2
17187,1154
17201,1
17205,270
17209,4
17211,4
17213,1
17215,2
17217,1
17219,1
17221,1
17223,2
17233,8
17237,3
17245,4
17247,4822
17249,63
17251,72
17259,1142
17263,1
17265,11187
17267,139
17269,1059
17273,224
17277,124
17291,3
17293,21
17295,11
17307,2
17313,1
17315,1
17317,1
17321,1
17325,1
17339,1
17341,348
17345,299
17351,153
17353,8
17357,56
17359,2
17371,153
17379,20
17387,3
17389,906
17391,337
17395,175
17397,715
17403,3
17405,2
17409,551
17419,140
17423,1
17427,1
17437,368
17439,1
17441,1
17443,1
17445,1
17447,1
17457,1
17467,3
17469,1
17471,1
17473,1
17479,2
17481,3
17483,1
17485,1
17487,1
17489,1
17491,108
17493,4
17497,15
17501,2
17505,1247
17513,3401
17521,4
17535,1425
17537,54
17539,66
17541,61
17543,36
17549,3267
17551,107
17563,3
17573,60
17585,156
17599,1
17601,2
17603,1
17605,1
17613,2
17615,2
17619,1
17621,1
17623,1
17624,2
17635,221
17637,398
17641,3004
17643,685
17649,1
17651,948
17655,63
17657,1
17659,34
17665,1
17667,1
17669,1
17671,1
17673,3
17675,1
17677,143
17679,141
17681,542
17687,1
17689,1
17693,18
17697,1
17699,112
17703,1
17705,36
17707,6
17717,133
17719,3
17721,1
17725,910
17727,24
17729,4840
17731,155
17733,3
17739,190
17741,2052
17743,448
17745,68
17747,60
17749,2
17753,3
17777,2575
17785,7
17787,17
17791,88
17811,78
17813,194
17815,82
17819,369
17821,1097
17823,3
17825,1
17827,1309
17831,2540
17833,5
17835,1
17843,121
17849,305
17855,285
17867,97
17871,67
17873,432
17875,705
17879,369
17887,23
17891,3
17893,3
17895,7793
17897,23
17901,279
17903,1
17909,1626
17913,63
17917,39
17919,394
17933,2
17949,407
17951,4
17953,3
17955,4
17957,4
17959,6
17961,6
17963,5
17965,5
17969,6
17977,1
17979,1
17981,1
17983,3
17985,4
17987,4
17989,2
17991,3
18001,2881
18003,15
18005,3
18029,4
18031,3
18033,3
18039,662
18041,1453
18045,732
18047,6
18053,81
18055,1265
18061,2
18063,2
18071,1
18081,4
18083,4
18085,5
18087,4
18095,2367
18097,190
18099,601
18109,6
18115,7279
18119,2954
18121,576
18133,17
18137,2
18139,2520
18149,132
18151,33
18153,11152
18155,2
18177,460
18179,2547
18191,1
18195,2441
18197,3
18199,2
18205,22
18227,1
18229,2897
18231,73
18241,2
18245,2332
18247,5314
18269,1
18271,1
18273,1
18275,1
18277,6434
18283,1
18295,2476
18301,1
18303,1
18305,2
18307,1
18309,1
18311,1
18313,1
18315,1
18317,1
18319,1
18321,1
18323,1
18325,1
18327,1
18329,1
18331,1
18339,1
18341,1
18343,151
18353,3
18355,2
18357,1
18365,5
18375,14
18377,1
18389,2
18391,22
18393,2325
18397,3596
18411,1129
18413,293
18419,83
18425,16
18429,355
18441,2298
18443,1
18447,4
18449,36
18451,2
18455,60
18457,5
18463,4
18465,1099
18469,1
18475,1
18479,3
18481,3
18483,3
18489,2
18491,1
18495,670
18497,1471
18499,352
18507,9285
18521,2
18523,1310
18525,77
18527,4
18533,6
18549,58
18557,5
18561,4
18567,1
18569,2
18573,1
18575,1
18577,2
18583,1
18587,8
18589,4
18591,2
18599,118
18603,1
18617,501
18619,587
18627,1
18629,1
18631,1
18635,6
18637,7
18639,47
18643,3
18653,78
18655,80
18661,1122
18669,10
18671,7066
18677,3904
18679,13850
18683,2
18689,1580
18691,82
18693,82
18695,47
18703,1
18713,638
18723,12
18729,11
18731,1
18743,3
18745,699
18747,1
18753,3461
18755,53
18759,1
18767,1504
18771,121
18773,1
18781,62
18795,3
18799,48
18815,3
18817,1
18819,1
18821,1
18823,4
18825,4
18827,5
18829,3
18831,20
18835,42
18841,12
18845,1
18849,472
18851,850
18857,3645
18881,124
18893,2640
18897,10337
18907,1
18919,1
18937,2
18939,1
18943,1
18953,56
18959,52
18967,1
18983,1
18989,182
19009,1
19021,1178
19023,765
19029,214
19049,1
19051,148
19053,2
19059,1
19063,1
19067,42
19069,3
19071,1
19073,1
19081,38
19087,2
19099,169
19101,60
19103,39
19109,589
19111,2779
19115,253
19117,1679
19121,3
19123,671
19125,5
19133,138
19135,3
19137,33
19151,1774
19159,321
19163,6040
19165,99
19167,1
19169,1
19171,4
19177,1
19185,39
19187,30
19191,911
19193,693
19195,572
19207,39
19209,4
19211,1184
19213,10
19217,12
19219,8
19221,6620
19231,7
19233,11
19235,6
19237,6
19239,7
19251,383
19255,229
19257,436
19261,143
19271,4
19279,11
19283,33
19285,2695
19287,44
19291,364
19297,53
19305,3
19311,1
19315,2677
19319,910
19325,2
19337,4
19351,48
19363,2803
19365,1480
19367,1292
19369,4715
19383,1019
19391,787
19397,27
19401,7
19429,3876
19431,80
19433,1
19437,1
19445,1
19447,25
19457,1
19463,1
19467,1
19469,40
19479,2
19481,6
19489,1445
19495,1
19497,1
19501,2
19505,1
19511,445
19513,1
19515,1
19517,1
19519,17
19521,49
19523,19
19533,2
19535,2
19547,1
19555,1
19557,3
19559,1
19569,58
19573,115
19575,165
19581,33
19583,1
19585,1
19587,1
19597,4
19613,224
19619,11
19627,4
19629,43
19631,83
19633,32
19635,21
19645,15
19647,2193
19653,627
19669,1167
19671,1140
19681,2
19683,1
19685,2439
19687,1
19695,1
19697,461
19703,1422
19705,1
19717,1
19727,58
19729,1
19731,4
19745,1
19747,3
19749,1
19751,1
19753,1
19755,8
19759,1088
19769,3449
19773,2
19775,3485
19781,1
19783,1
19797,1
19799,359
19811,12
19815,18306
19817,1
19825,11
19831,1
19839,1
19841,634
19843,2
19845,163
19849,3
19855,1368
19857,44
19859,47
19871,6
19873,1
19875,2
19877,9
19879,3
19887,1
19889,72
19897,1
19899,1
19901,1
19905,1
19907,1
19909,1
19917,1
19919,60
19921,1
19923,4
19925,18
19941,1
19943,1
19945,64
19947,3
19951,1398
19953,226
19957,4
19959,4
19961,3
19965,1
19971,2
19973,19
19977,11
19981,1
19983,1
19985,1
19987,1
19989,1
19991,1
19993,1
19995,2
19997,1
19999,2
20001,2
20003,2
20005,3
20007,2
20009,2
20021,5654
20023,2
20025,2
20027,2
20031,5124
20033,1077
20035,401
20039,276
20045,1172
20047,2842
20053,1131
20057,3160
20075,3
20077,1
20079,1
20081,1
20083,1
20085,2
20087,1
20093,2
20095,2
20109,1
20111,1
20113,1
20115,1
20117,3
20123,1
20125,1
20127,2
20141,63
20143,1
20145,1
20147,2
20153,5
20155,69
20159,4038
20173,1
20175,1
20177,1
20183,2
20185,1
20187,184
20189,6
20199,2
20201,1
20205,1
20207,4
20221,387
20223,1
20225,2
20227,1
20229,1
20231,3
20233,2
20235,2
20237,1
20239,1
20241,1
20243,2
20261,1
20267,164
20329,125
20353,4
20355,45
20359,650
20365,382
20371,712
20377,78
20379,52
20381,5
20383,1
20385,3
20391,28
20423,831
20431,1276
20441,3
20449,1314
20453,1
20457,2158
20463,7
20469,4
20473,472
20479,556
20499,3
20505,24
20507,15070
20509,1783
20517,700
20529,1
20533,832
